Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close(Rs.),Trade Volume,Share Volume,Turnover(Rs.)
2017-01-10,59.00,60.00,59.00,59.90,5,638,37868.00
2017-01-09,59.00,59.00,59.00,59.10,2,35,2065.00
2017-01-05,59.10,59.10,59.10,59.10,3,300,17730.00
2017-01-04,59.00,59.10,59.00,59.00,7,10236,603928.50
2017-01-03,59.50,59.50,59.00,59.00,18,38259,2258385.50
2016-12-30,61.00,61.00,59.50,60.40,15,4420,267292.50
2016-12-29,61.00,61.00,61.00,61.00,3,200,12200.00
2016-12-27,61.00,61.00,61.00,61.00,3,1020,62220.00
2016-12-23,60.50,60.50,60.50,60.60,1,30,1815.00
2016-12-22,61.00,61.00,60.50,60.60,6,550,33375.00
2016-12-21,61.00,61.00,61.00,61.00,3,16766,1022726.00
2016-12-20,61.90,62.00,60.50,61.20,10,2650,162711.00
2016-12-19,61.00,61.90,61.00,61.70,4,900,55406.00
2016-12-16,62.90,62.90,62.00,62.10,3,4250,264675.00
2016-12-14,61.00,61.00,60.10,60.50,13,2033,123048.30
2016-12-08,61.10,61.10,60.70,60.80,12,2144,130530.90
2016-12-07,61.50,61.50,61.00,61.00,6,657,40144.50
2016-12-06,62.00,62.00,61.50,61.50,2,800,49450.00
2016-12-05,61.20,61.50,61.00,61.40,12,8500,519085.00
2016-12-02,61.90,61.90,61.00,61.00,8,3615,220588.50
2016-11-30,59.20,59.40,59.20,59.30,5,4110,243382.00
2016-11-29,59.20,59.20,59.00,59.10,9,5195,306721.10
2016-11-28,59.20,59.30,59.20,59.20,4,417,24691.40
2016-11-25,60.90,60.90,60.90,59.00,1,20,1218.00
2016-11-24,59.10,59.10,59.00,59.00,10,4299,253671.00
2016-11-23,58.70,59.10,58.70,59.00,50,114443,6752028.00
2016-11-22,60.30,60.30,58.50,59.00,40,8654,513753.20
2016-11-21,62.00,62.00,62.00,62.00,1,100,6200.00
2016-11-17,63.00,63.00,62.00,62.40,15,2470,154817.50
2016-11-16,63.10,63.10,62.50,63.00,7,3520,221956.00
2016-11-10,63.80,65.00,63.80,65.00,20,19250,1248570.00
2016-11-09,64.00,64.00,63.80,63.90,12,11920,762781.60
2016-11-08,64.50,64.50,64.10,64.10,2,5000,321980.00
2016-11-07,64.40,64.50,64.00,64.10,10,75450,4841451.30
2016-11-04,64.40,64.40,63.80,64.00,2,46,2935.40
2016-11-03,64.00,64.00,64.00,64.00,11,9303,595392.00
2016-11-02,64.00,64.40,63.80,63.90,17,7800,499290.00
2016-11-01,63.00,63.50,62.50,63.00,56,37860,2382714.30
2016-10-31,62.50,62.50,62.50,62.50,1,100,6250.00
2016-10-28,61.90,62.50,61.00,61.00,19,34181,2126852.00
2016-10-27,61.80,62.40,61.10,61.10,5,2008,124639.80
2016-10-26,61.90,61.90,61.00,61.80,11,6099,375519.20
2016-10-25,61.60,61.60,61.50,61.50,2,220,13531.00
2016-10-24,62.10,62.10,62.00,62.00,3,2635,163371.30
2016-10-21,62.00,62.00,62.00,62.00,1,1000,62000.00
2016-10-20,62.00,62.00,62.00,62.00,1,400,24800.00
2016-10-19,61.20,61.50,61.10,61.50,7,1800,110087.50
2016-10-18,62.90,62.90,62.90,61.00,1,5,314.50
2016-10-17,61.00,62.00,61.00,61.00,7,1083,66100.40
2016-10-14,63.00,63.00,63.00,63.00,7,8522,536886.00
2016-10-13,63.00,63.00,63.00,63.00,6,2000,126000.00
2016-10-12,63.00,63.20,63.00,63.00,12,13885,875456.20
2016-10-11,63.10,63.80,63.00,63.30,11,5800,365520.00
2016-10-10,63.50,63.50,63.50,63.50,5,3700,234950.00
2016-10-06,63.50,63.50,63.50,63.50,1,100,6350.00
2016-10-05,63.50,64.20,63.50,64.20,3,7292,468076.40
2016-10-04,63.90,64.40,63.90,64.40,11,6910,442184.10
2016-10-03,63.00,63.90,63.00,63.00,8,4001,252063.90
2016-09-30,61.50,62.00,61.50,62.00,2,205,12707.50
2016-09-29,64.10,64.10,64.10,63.90,1,1,64.10
2016-09-28,61.50,64.70,61.50,63.90,15,7316,455224.20
2016-09-27,61.10,61.10,61.00,61.10,4,326,19907.00
2016-09-26,60.70,60.70,60.70,60.70,3,2693,163465.10
2016-09-23,60.50,60.50,60.50,60.50,2,600,36300.00
2016-09-22,62.00,62.00,60.20,60.90,9,4295,261961.00
2016-09-21,61.50,61.50,61.50,61.50,4,150,9225.00
2016-09-20,61.60,61.60,61.50,61.50,4,3187,196001.70
2016-09-19,61.60,61.60,61.50,61.50,9,7101,436722.50
2016-09-15,61.50,61.50,61.50,61.50,2,1000,61500.00
2016-09-14,61.60,61.60,61.50,61.50,23,51554,3170647.20
2016-09-13,62.00,62.00,61.20,61.50,5,212,13007.00
2016-09-09,62.90,62.90,62.90,62.00,2,4,251.60
2016-09-08,62.50,62.50,62.00,62.00,8,2524,156500.00
2016-09-07,62.10,62.20,62.10,62.10,11,2400,149084.00
2016-09-05,62.00,63.00,62.00,62.00,14,4251,263712.00
2016-09-02,62.20,64.50,62.00,62.30,21,11201,697872.00
2016-09-01,63.50,63.50,63.00,63.30,3,160,10130.00
2016-08-31,63.50,63.50,63.00,63.30,3,1590,100570.00
2016-08-30,64.50,64.50,64.50,64.50,1,114,7353.00
2016-08-29,63.50,63.50,63.50,63.50,1,1000,63500.00
2016-08-26,63.50,63.50,62.90,62.90,8,6554,412473.70
2016-08-25,63.50,63.50,63.50,63.50,3,210,13335.00
2016-08-24,63.90,65.80,63.30,63.30,65,23705,1513145.60
2016-08-23,62.60,63.50,62.60,63.00,8,7120,448460.00
2016-08-22,62.50,63.90,62.50,63.00,11,3116,196248.30
2016-08-19,62.50,62.50,62.30,62.30,7,6815,425174.50
2016-08-16,62.70,62.70,62.50,62.50,6,3004,187909.90
2016-08-15,63.50,63.50,63.00,63.00,7,9601,604913.50
2016-08-11,63.50,63.50,62.60,62.70,9,5000,315062.50
2016-08-10,63.50,63.50,63.50,63.50,1,800,50800.00
2016-08-09,63.90,63.90,63.00,63.00,10,19623,1236337.20
2016-08-08,63.40,64.00,63.00,63.50,17,14828,939632.00
2016-08-05,63.00,63.00,62.80,62.80,7,18390,1155094.00
2016-08-04,64.00,64.00,63.00,63.00,3,1911,121293.00
2016-08-03,63.50,64.00,63.00,63.00,27,18973,1202175.40
2016-08-02,62.00,63.40,61.20,62.50,36,40095,2496703.50
2016-08-01,60.30,60.30,60.00,60.10,11,4200,252440.00
2016-07-29,61.00,62.50,61.00,61.10,10,6793,423503.50
2016-07-28,60.00,60.00,60.00,60.00,3,100,6000.00
2016-07-27,60.00,60.00,60.00,60.00,5,1200,72000.00
2016-07-26,60.10,60.10,60.00,60.00,6,5875,352588.50
2016-07-25,61.10,61.50,59.90,60.10,17,9658,580503.00
2016-07-21,60.80,62.00,60.80,61.00,9,6347,389708.50
2016-07-20,62.90,62.90,60.60,60.60,9,3740,226876.30
2016-07-18,62.00,63.00,61.00,61.40,6,202,12412.50
2016-07-15,62.00,62.10,62.00,62.00,3,535,33172.50
2016-07-14,62.80,64.50,61.50,62.70,13,5136,322404.10
2016-07-13,60.50,60.50,60.50,60.50,3,224,13552.00
2016-07-12,61.00,64.20,61.00,62.30,13,8607,532220.50
2016-07-08,61.10,61.50,60.00,61.00,26,39802,2399365.60
2016-07-07,60.00,60.50,60.00,60.30,7,38224,2311677.00
2016-07-05,57.30,60.40,57.10,60.00,7,2349,137870.20
2016-07-04,59.50,59.80,59.50,59.60,3,151,8999.80
2016-07-01,57.20,57.20,57.00,57.10,5,4600,262580.00
2016-06-30,57.60,57.60,57.00,57.40,9,3566,204839.00
2016-06-29,59.00,59.00,57.50,58.90,5,408,24043.00
2016-06-28,58.10,58.50,58.00,58.10,11,4900,284470.00
2016-06-27,59.10,61.50,58.00,58.00,24,105125,6103462.90
2016-06-24,60.70,60.70,60.00,60.00,26,22919,1375693.20
2016-06-23,62.00,62.00,62.00,61.20,1,1,62.00
2016-06-22,62.30,62.60,61.00,61.20,30,17023,1052576.20
2016-06-21,63.00,63.00,63.00,63.00,4,1230,77490.00
2016-06-20,63.00,63.50,63.00,63.00,4,1015,63950.00
2016-06-17,62.10,63.40,62.00,63.00,17,22653,1412395.80
2016-06-16,64.00,64.00,62.00,62.50,4,8502,531128.00
2016-06-15,63.80,63.80,62.00,62.10,21,5276,327513.10
2016-06-14,64.00,64.00,63.90,64.00,7,279,17851.00
2016-06-13,65.00,65.00,65.00,64.30,2,95,6175.00
2016-06-10,66.60,66.60,64.10,64.30,27,13953,914049.00
2016-06-09,67.60,67.60,67.00,67.50,12,5856,395091.50
2016-06-08,68.40,68.40,67.90,67.90,9,1460,99328.60
2016-06-07,66.70,68.40,66.60,67.00,13,9442,632767.40
2016-06-06,67.50,68.50,67.50,67.50,10,4956,334842.50
2016-06-03,67.50,67.50,67.00,67.00,10,9352,630849.50
2016-06-02,67.50,67.50,66.60,66.70,17,4715,315124.50
2016-06-01,67.50,68.70,66.20,67.40,10,4221,285101.10
2016-05-31,67.00,67.50,67.00,67.00,10,17500,1172900.50
2016-05-27,68.00,68.00,67.00,67.00,10,10665,715220.00
2016-05-26,67.20,67.50,67.20,67.50,3,2125,143400.00
2016-05-25,67.50,67.50,67.00,67.00,10,11127,747067.00
2016-05-24,66.30,67.50,66.30,66.60,29,17438,1161803.20
2016-05-20,69.90,69.90,66.10,67.50,20,10285,706602.30
2016-05-19,70.50,70.50,69.00,69.10,25,22259,1555172.00
2016-05-18,70.50,71.60,69.70,69.80,92,76870,5417989.50
2016-05-17,69.80,70.50,68.60,69.60,77,98234,6875378.90
2016-05-16,68.00,69.90,68.00,69.50,91,104339,7257135.30
2016-05-13,66.20,68.10,66.20,67.90,46,71101,4811354.00
2016-05-12,67.00,67.90,66.00,66.20,41,23473,1568840.50
2016-05-11,66.50,67.90,66.40,66.90,76,144145,9577674.90
2016-05-10,66.00,66.50,65.50,66.10,124,77481,5117385.90
2016-05-09,64.50,66.00,64.50,65.60,27,8351,543762.50
2016-05-06,64.50,64.50,64.00,63.40,3,12,768.50
2016-05-05,64.90,64.90,63.10,63.40,13,3827,242721.40
2016-05-04,66.40,66.40,63.00,63.60,34,27078,1731558.40
2016-05-03,65.00,67.80,65.00,65.00,21,6647,438067.90
2016-04-29,63.90,65.00,63.90,65.00,34,13847,895943.70
2016-04-28,63.00,63.10,63.00,63.10,11,5850,368615.00
2016-04-27,63.00,64.00,63.00,63.90,11,6250,394867.50
2016-04-26,61.70,63.80,61.70,62.10,4,3798,235806.00
2016-04-25,62.00,62.00,61.90,62.00,13,15500,960980.00
2016-04-22,61.50,64.50,61.50,64.50,6,351,22239.50
2016-04-20,64.80,64.90,64.60,64.90,5,302,19598.20
2016-04-19,64.50,65.00,60.90,64.80,9,530,33573.00
2016-04-18,64.80,64.80,64.80,64.80,3,500,32400.00
2016-04-15,64.00,65.00,64.00,64.40,30,11126,720920.50
2016-04-12,61.90,64.00,61.90,63.90,20,6863,431078.30
2016-04-11,60.90,62.00,60.90,61.10,9,2425,148201.20
2016-04-08,60.00,61.90,60.00,60.00,29,13331,802870.00
2016-04-07,57.60,60.00,57.00,58.70,25,10691,620631.00
2016-04-06,56.60,57.80,56.50,57.00,27,8950,509819.20
2016-04-05,56.00,57.70,56.00,57.20,12,12005,679938.50
2016-04-01,59.00,59.00,57.40,57.40,9,4009,230124.00
2016-03-31,55.90,56.00,53.50,53.70,16,10070,550698.50
2016-03-30,53.10,55.90,53.10,54.30,3,1350,73145.00
2016-03-29,54.00,54.00,53.00,53.70,13,3702,198148.00
2016-03-28,54.10,54.10,54.00,54.10,9,7280,393720.00
2016-03-24,54.30,55.00,54.20,55.00,4,4773,260306.60
2016-03-23,54.20,57.90,54.00,56.30,7,1100,61640.00
2016-03-18,53.60,56.50,53.60,53.80,3,300,16152.50
2016-03-17,58.00,58.00,56.50,56.50,2,101,5708.00
2016-03-16,52.10,58.10,52.10,55.20,10,2645,145740.50
2016-03-15,52.10,52.20,52.10,52.10,4,902,47024.20
2016-03-14,53.10,53.10,52.00,52.20,16,5525,289410.50
2016-03-11,52.00,56.00,52.00,55.90,14,4735,261186.00
2016-03-10,52.50,53.00,51.10,53.00,32,26442,1398361.80
2016-03-09,52.00,52.00,47.10,50.20,26,45070,2263715.00
2016-03-08,55.70,55.70,52.00,52.50,37,52116,2762097.20
2016-03-04,55.70,57.40,55.70,57.40,3,8050,459185.00
2016-03-03,56.20,57.00,55.10,57.00,29,25240,1429504.00
2016-03-02,57.90,57.90,56.50,56.50,14,6854,388619.40
2016-03-01,57.40,57.40,56.50,56.90,12,10377,591030.20
2016-02-29,59.40,59.40,57.50,57.50,11,7668,441286.20
2016-02-26,60.50,60.90,58.00,59.60,6,6101,363662.40
2016-02-25,58.00,61.90,57.00,59.90,32,34108,2033963.40
2016-02-24,57.20,57.20,56.50,57.00,19,7100,404652.00
2016-02-23,58.20,58.50,57.10,58.00,9,3551,205946.00
2016-02-19,58.00,62.00,58.00,60.70,8,5200,303390.00
2016-02-18,58.00,58.00,57.30,58.00,12,2566,148758.00
2016-02-17,59.00,59.00,58.00,58.10,15,15902,925765.50
2016-02-16,60.50,60.50,58.00,60.00,27,96456,5773709.00
2016-02-15,61.60,61.60,58.20,60.10,26,23539,1416037.90
2016-02-12,62.00,62.00,61.60,61.80,24,5166,319204.60
2016-02-11,62.20,62.20,62.20,62.00,1,32,1990.40
2016-02-10,63.00,63.00,62.00,62.00,9,1107,68906.50
2016-02-09,62.60,63.00,61.60,62.70,10,2340,146716.80
2016-02-08,63.50,63.50,63.00,63.00,22,19842,1250786.00
2016-02-05,64.00,64.70,63.80,64.00,16,23211,1485187.50
2016-02-03,64.40,64.40,64.30,64.30,6,700,45020.00
2016-02-02,63.80,64.90,63.10,63.70,43,99798,6377626.70
2016-02-01,64.00,64.00,63.10,63.30,11,3209,203141.00
2016-01-29,64.90,64.90,63.10,64.50,13,403,25968.90
2016-01-28,64.90,65.00,63.10,63.60,45,45174,2911370.80
2016-01-27,64.00,64.60,62.00,63.00,15,12385,773191.00
2016-01-26,62.80,64.00,62.80,63.00,12,6067,382303.20
2016-01-22,62.00,63.00,61.20,62.20,8,640,39797.00
2016-01-21,61.50,62.00,59.90,60.00,10,4917,294925.60
2016-01-20,58.90,59.00,57.00,57.60,14,6307,364917.90
2016-01-19,60.00,60.00,56.00,57.00,43,38687,2179636.30
2016-01-18,61.00,64.00,60.00,60.00,31,19954,1197733.00
2016-01-14,63.50,63.50,61.00,61.20,21,3650,223149.50
2016-01-13,63.60,65.00,63.10,64.90,10,7564,485056.70
2016-01-12,62.20,65.90,62.00,63.40,35,62404,3939303.00
2016-01-11,64.00,64.30,61.40,63.10,27,20891,1315907.30
2016-01-08,65.30,65.50,64.00,64.70,48,32191,2077956.90
2016-01-07,66.10,66.10,65.00,65.80,11,10025,659684.50
2016-01-06,66.10,66.30,66.10,66.30,4,25075,1662457.50
2016-01-05,66.50,66.50,66.10,66.50,6,3420,227422.00
2016-01-04,67.00,67.00,67.00,67.00,7,2399,160733.00
2015-12-31,67.20,67.90,67.20,67.90,6,1812,122883.30
2015-12-30,67.60,67.60,67.10,67.20,7,1870,126020.30
2015-12-29,67.90,67.90,67.40,67.50,5,778,52510.10
2015-12-28,67.00,67.10,67.00,67.10,3,1550,104000.00
2015-12-23,67.50,67.50,67.50,67.50,5,2050,138375.00
2015-12-22,67.50,67.50,67.50,67.50,4,849,57307.50
2015-12-21,67.40,67.50,67.40,67.50,5,1358,91634.30
2015-12-18,66.60,66.60,66.60,66.60,1,200,13320.00
2015-12-17,66.10,66.10,66.10,66.10,2,115,7601.50
2015-12-16,66.00,66.50,66.00,66.20,14,40460,2680360.00
2015-12-15,65.20,67.00,65.10,66.20,12,3276,213908.80
2015-12-14,65.10,66.00,65.00,66.00,17,24205,1588015.50
2015-12-11,65.10,65.90,65.10,65.90,8,1119,72929.90
2015-12-10,65.90,66.00,65.90,66.00,2,125,8247.50
2015-12-09,65.20,66.00,65.00,65.20,16,15103,984124.00
2015-12-08,66.00,66.00,65.00,65.00,5,223,14498.00
2015-12-07,66.00,66.00,65.00,65.00,27,84665,5503449.30
2015-12-04,65.00,66.00,65.00,65.20,9,1611,104758.10
2015-12-03,66.00,66.00,64.40,65.10,21,13828,902739.20
2015-12-02,67.00,67.00,65.00,65.20,28,5236,342240.90
2015-12-01,67.00,67.70,66.50,67.30,5,900,60562.50
2015-11-30,67.70,67.70,67.00,67.20,15,2278,152993.10
2015-11-27,68.90,69.50,67.80,69.00,13,14910,1028358.30
2015-11-26,70.00,70.00,68.10,69.00,8,10070,696870.50
2015-11-24,69.00,69.80,67.70,69.30,7,3045,209169.20
2015-11-23,70.00,70.10,69.20,69.60,60,58623,4092234.80
2015-11-20,69.40,69.60,69.00,69.50,37,33869,2352621.00
2015-11-19,67.00,69.40,67.00,68.80,43,23536,1603375.00
2015-11-18,66.00,67.00,66.00,66.50,10,7247,481258.00
2015-11-17,65.60,66.00,65.50,65.60,17,14850,973990.00
2015-11-16,65.40,66.40,65.00,66.00,54,102930,6783718.50
2015-11-13,67.00,67.00,65.70,65.80,37,36880,2438633.00
2015-11-12,67.40,67.40,67.40,67.40,1,100,6740.00
2015-11-11,66.50,66.90,66.00,66.10,27,15270,1008727.30
2015-11-09,66.30,67.50,66.20,67.00,17,2786,185922.80
2015-11-06,68.50,68.50,66.50,66.90,17,1328,89463.70
2015-11-05,67.50,68.00,66.50,68.00,25,19261,1305208.50
2015-11-04,66.40,68.50,66.00,67.50,93,128705,8618171.30
2015-11-03,67.20,67.20,66.00,66.10,27,8248,548520.70
2015-11-02,69.00,69.00,67.10,67.60,10,2835,192980.00
2015-10-30,68.00,68.00,67.70,67.80,9,1725,117142.50
2015-10-29,68.90,69.00,68.00,68.30,20,4845,333059.00
2015-10-28,68.90,69.30,68.00,68.30,62,49612,3421996.50
2015-10-26,68.70,68.70,68.00,68.30,16,8455,578563.50
2015-10-23,68.50,69.00,68.20,68.30,14,5752,393032.90
2015-10-22,69.00,69.30,68.50,68.60,29,32075,2199578.40
2015-10-21,69.50,69.50,69.00,69.00,16,1774,122497.00
2015-10-20,69.80,69.80,69.00,69.60,25,6334,437587.50
2015-10-19,69.90,69.90,69.80,69.90,11,1518,106058.20
2015-10-16,69.90,70.00,68.60,68.80,75,117845,8176197.90
2015-10-15,68.70,70.00,67.50,68.20,81,66011,4497102.50
2015-10-14,69.60,71.00,68.10,68.70,153,179397,12516996.10
2015-10-13,68.40,69.90,68.40,69.20,141,307577,21263311.50
2015-10-12,68.50,68.50,67.50,68.20,57,76517,5213211.50
2015-10-09,66.90,68.00,66.10,68.00,71,95814,6500579.70
2015-10-08,66.90,67.00,64.00,66.90,33,36260,2406248.00
2015-10-07,67.40,67.40,65.20,67.40,17,6712,444980.50
2015-10-06,67.00,68.00,67.00,67.40,32,21119,1424855.40
2015-10-05,65.00,68.00,65.00,66.30,54,33941,2255584.50
2015-10-02,63.90,65.00,63.60,65.00,18,8865,573149.00
2015-10-01,63.00,63.90,63.00,63.40,20,17258,1094601.20
2015-09-30,63.40,63.40,62.00,63.10,27,52351,3254577.00
2015-09-29,63.50,63.50,62.90,63.40,31,41925,2658711.00
2015-09-28,63.30,63.70,63.20,63.70,28,69834,4441383.30
2015-09-25,63.70,63.70,63.50,63.70,13,43390,2763503.00
2015-09-23,62.50,64.90,62.50,63.80,17,13657,869340.40
2015-09-22,63.70,65.00,62.50,63.70,18,18085,1136901.00
2015-09-21,62.90,63.60,62.00,63.30,33,13565,856606.50
2015-09-18,64.00,64.00,63.00,63.60,36,13149,830800.70
2015-09-17,64.10,64.30,63.10,64.00,45,37266,2372099.70
2015-09-16,66.80,66.80,64.00,64.40,38,32693,2130568.50
2015-09-15,68.00,68.90,67.00,67.00,38,33040,2232092.50
2015-09-14,66.50,68.00,66.40,67.70,36,37610,2514938.40
2015-09-11,65.00,67.50,65.00,66.90,46,155121,10344559.30
2015-09-10,67.00,67.00,65.00,65.40,25,55031,3643993.80
2015-09-09,64.90,67.00,64.90,66.90,19,24549,1636582.20
2015-09-08,63.60,64.90,63.00,63.20,26,23272,1472586.80
2015-09-07,65.50,65.90,63.50,64.00,45,21675,1405468.50
2015-09-04,66.50,66.50,66.00,66.00,4,430,28382.50
2015-09-03,67.00,68.50,66.10,67.00,16,6675,449105.40
2015-09-02,66.50,68.50,65.00,66.60,49,25235,1673208.40
2015-09-01,67.00,67.10,67.00,67.00,18,25043,1677981.00
2015-08-31,67.80,69.40,67.00,67.00,10,26695,1791769.00
2015-08-28,66.00,67.00,66.00,66.90,43,76034,5070841.30
2015-08-27,65.00,66.80,65.00,66.00,26,33189,2184309.20
2015-08-26,65.20,66.80,65.00,65.10,35,22795,1496404.00
2015-08-25,66.10,66.10,63.20,65.00,44,55380,3564338.00
2015-08-24,67.50,67.50,65.00,67.00,92,90436,6020640.00
2015-08-21,68.00,69.20,68.00,69.00,41,49301,3401284.00
2015-08-20,68.00,68.00,67.00,67.80,48,39114,2637563.50
2015-08-19,69.00,69.00,67.70,68.00,26,15796,1075236.20
2015-08-18,70.30,70.80,68.00,68.50,44,89164,6118761.30
2015-08-17,70.00,70.20,68.00,69.80,71,183002,12745616.10
2015-08-14,68.50,69.00,67.50,68.70,108,174577,11937539.90
2015-08-13,69.50,69.50,68.00,68.50,34,46112,3163201.10
2015-08-12,70.50,71.00,69.50,69.80,36,60430,4232696.10
2015-08-11,69.70,71.30,69.20,70.70,135,213573,14980206.10
2015-08-10,70.00,71.00,68.50,69.00,131,217219,15071265.50
2015-08-07,70.90,72.00,69.20,69.70,83,81583,5744979.80
2015-08-06,72.30,73.00,71.00,71.00,97,130289,9279390.50
2015-08-05,68.50,72.50,68.50,72.00,263,387317,27485280.90
2015-08-04,66.70,68.60,66.40,67.90,191,213248,14418958.60
2015-08-03,66.00,66.60,65.80,66.50,128,199071,13196166.70
2015-07-30,66.00,66.50,65.00,65.50,80,139606,9224595.80
2015-07-29,64.10,66.50,63.90,65.60,96,133465,8674934.60
2015-07-28,63.20,64.20,63.20,64.00,39,67440,4299334.80
2015-07-27,63.90,63.90,63.10,63.20,42,38794,2455578.90
2015-07-24,64.00,64.20,63.60,63.70,60,49385,3155314.20
2015-07-23,64.00,64.20,63.20,63.60,43,31951,2039297.90
2015-07-22,63.00,64.00,63.00,63.80,54,42864,2726403.50
2015-07-21,62.00,63.00,62.00,62.70,33,18752,1169030.00
2015-07-20,62.90,62.90,62.30,62.50,17,11650,729580.00
2015-07-17,63.00,63.60,61.70,62.80,56,86309,5444467.80
2015-07-16,61.50,63.00,61.50,62.70,64,39448,2459243.00
2015-07-15,60.50,61.50,60.00,61.40,24,8909,542633.00
2015-07-14,60.70,61.00,59.50,60.00,30,35684,2146637.30
2015-07-13,61.50,61.50,60.00,60.10,14,14281,857504.50
2015-07-10,60.00,60.90,60.00,60.10,9,8906,535057.00
2015-07-09,59.90,60.90,59.80,60.00,19,10276,616520.10
2015-07-08,58.70,59.80,58.70,59.00,14,9558,566425.00
2015-07-07,60.10,60.80,58.50,59.60,22,18456,1108089.50
2015-07-06,60.90,60.90,60.20,60.20,14,5884,355132.10
2015-07-03,59.90,60.80,59.60,60.00,39,43302,2600796.30
2015-07-02,61.40,61.40,59.90,60.00,25,25629,1537942.30
2015-06-30,61.50,61.50,58.10,60.10,54,81729,4908374.30
2015-06-29,62.00,62.50,61.50,61.60,107,165091,10243486.50
2015-06-26,61.00,61.90,60.50,61.30,200,339454,20709774.10
2015-06-25,59.50,60.50,59.20,60.00,100,256676,15385007.60
2015-06-24,59.70,59.70,58.50,59.40,22,27307,1614620.30
2015-06-23,58.50,59.30,58.20,59.00,21,30988,1827933.80
2015-06-22,59.20,59.30,58.00,58.10,30,75071,4388829.00
2015-06-19,58.40,60.50,58.40,59.00,117,233073,13905019.70
2015-06-18,56.30,58.90,56.00,58.00,126,303896,17533913.90
2015-06-17,56.30,56.30,55.00,55.70,17,13049,719473.00
2015-06-16,56.40,56.50,55.00,55.00,25,14841,822395.00
2015-06-15,56.90,57.00,56.00,56.90,14,14569,824359.80
2015-06-12,57.30,57.50,56.50,56.80,33,19983,1139439.30
2015-06-11,57.40,57.40,56.60,56.80,13,5362,305147.20
2015-06-10,57.00,57.50,56.60,56.70,21,31332,1799972.80
2015-06-09,57.00,57.00,55.50,56.90,18,6371,357560.40
2015-06-08,56.00,57.00,56.00,56.60,18,3002,169912.00
2015-06-05,56.00,56.10,55.10,56.00,55,39155,2192057.50
2015-06-03,60.00,60.00,58.00,59.30,36,30935,1845014.60
2015-06-01,61.00,61.00,59.00,59.50,42,37912,2283827.10
2015-05-29,62.10,62.10,60.50,60.70,75,94109,5727556.60
2015-05-28,63.00,63.80,62.50,62.50,31,37610,2368428.00
2015-05-27,63.50,64.30,62.10,62.70,81,108509,6835516.70
2015-05-26,63.00,64.00,62.50,63.00,35,52891,3334413.50
2015-05-25,64.00,64.20,60.30,63.40,73,52992,3355058.70
2015-05-22,63.00,64.50,63.00,64.10,175,146644,9364226.10
2015-05-21,61.00,63.00,60.70,62.90,152,174327,10785825.50
2015-05-20,59.50,61.00,59.00,60.50,56,98276,5855214.00
2015-05-19,59.90,60.00,58.80,59.30,85,89096,5274059.60
2015-05-18,60.00,60.40,59.10,59.80,61,116773,6994640.60
2015-05-15,58.00,60.00,58.00,59.80,214,302028,17900841.30
2015-05-14,56.00,58.20,56.00,57.70,172,197814,11308199.30
2015-05-13,56.00,56.40,55.80,56.10,44,54110,3030560.00
2015-05-12,54.50,56.00,54.50,55.80,67,109293,6035334.00
2015-05-11,56.00,56.00,54.20,54.30,20,14275,778881.50
2015-05-08,56.10,56.50,54.90,55.00,36,19564,1094648.50
2015-05-07,56.50,57.00,56.00,56.40,62,132965,7516156.60
2015-05-06,56.40,56.70,55.80,56.50,121,288512,16250031.70
2015-05-05,54.00,56.00,54.00,55.80,217,435737,24056677.50
2015-04-30,53.50,54.30,53.00,53.70,82,103864,5550636.60
2015-04-29,54.50,55.50,53.50,53.80,111,222239,12161604.50
2015-04-28,52.40,54.50,52.40,53.90,275,508434,27197908.00
2015-04-27,51.50,52.30,51.00,52.00,226,548356,28424492.10
2015-04-24,49.20,51.90,49.00,50.50,220,421941,21280421.50
2015-04-23,48.20,49.10,47.70,49.00,57,151384,7395254.40
2015-04-22,47.30,48.70,47.00,48.10,36,36537,1749843.00
2015-04-21,46.10,47.00,46.00,46.10,16,17987,829939.00
2015-04-20,47.00,47.50,46.00,46.00,16,35975,1655441.00
2015-04-17,46.10,47.00,46.00,46.90,11,19095,890022.50
2015-04-16,47.80,47.80,46.80,47.00,6,2505,118325.00
2015-04-15,46.50,46.50,46.50,46.50,5,2101,97696.50
2015-04-09,48.20,48.20,46.00,46.00,10,19802,910958.60
2015-04-08,46.00,46.00,46.00,46.00,4,950,43700.00
2015-04-07,46.00,46.00,46.00,46.00,13,16954,779884.00
2015-04-06,46.10,46.10,45.20,46.00,13,36301,1654585.20
2015-04-02,45.00,46.20,45.00,46.20,3,1845,84945.00
2015-04-01,45.60,45.60,45.00,45.10,16,15403,694649.30
2015-03-31,45.00,45.20,44.60,45.00,10,16596,747581.60
2015-03-30,45.00,45.20,44.60,44.70,25,25994,1166788.80
2015-03-27,45.10,45.50,45.00,45.50,20,33595,1516082.00
2015-03-26,45.60,46.00,45.00,45.20,24,39525,1792900.00
2015-03-25,46.00,46.00,45.60,45.80,6,3200,146302.50
2015-03-24,46.50,46.50,45.50,45.60,15,13801,638456.50
2015-03-23,46.70,46.70,46.20,46.20,16,18053,838765.10
2015-03-20,46.50,46.70,46.50,46.50,3,747,34784.90
2015-03-19,46.40,46.90,46.40,46.50,16,83415,3903419.10
2015-03-18,46.40,46.50,46.10,46.20,10,5783,268377.50
